element,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,threat,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,gameweek_x,fdr,total_points,total_points_cumulative,assists_in_prev_1,assists_in_prev_3,assists_in_prev_5,assists_in_prev_10,bonus_in_prev_1,bonus_in_prev_3,bonus_in_prev_5,bonus_in_prev_10,bps_in_prev_1,bps_in_prev_3,bps_in_prev_5,bps_in_prev_10,clean_sheets_in_prev_1,clean_sheets_in_prev_3,clean_sheets_in_prev_5,clean_sheets_in_prev_10,goals_conceded_in_prev_1,goals_conceded_in_prev_3,goals_conceded_in_prev_5,goals_conceded_in_prev_10,goals_scored_in_prev_1,goals_scored_in_prev_3,goals_scored_in_prev_5,goals_scored_in_prev_10,minutes_in_prev_1,minutes_in_prev_3,minutes_in_prev_5,minutes_in_prev_10,own_goals_in_prev_1,own_goals_in_prev_3,own_goals_in_prev_5,own_goals_in_prev_10,penalties_missed_in_prev_1,penalties_missed_in_prev_3,penalties_missed_in_prev_5,penalties_missed_in_prev_10,penalties_saved_in_prev_1,penalties_saved_in_prev_3,penalties_saved_in_prev_5,penalties_saved_in_prev_10,red_cards_in_prev_1,red_cards_in_prev_3,red_cards_in_prev_5,red_cards_in_prev_10,yellow_cards_in_prev_1,yellow_cards_in_prev_3,yellow_cards_in_prev_5,yellow_cards_in_prev_10,saves_in_prev_1,saves_in_prev_3,saves_in_prev_5,saves_in_prev_10,selected_in_prev_1,selected_in_prev_3,selected_in_prev_5,selected_in_prev_10,threat_in_prev_1,threat_in_prev_3,threat_in_prev_5,threat_in_prev_10,transfers_in_in_prev_1,transfers_in_in_prev_3,transfers_in_in_prev_5,transfers_in_in_prev_10,transfers_out_in_prev_1,transfers_out_in_prev_3,transfers_out_in_prev_5,transfers_out_in_prev_10,total_points_in_prev_1,total_points_in_prev_3,total_points_in_prev_5,total_points_in_prev_10,fdr_in_prev_1,fdr_in_prev_2,fdr_in_prev_3
535,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8015,0.0,109,259,150,44,True,0,38,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8015.0,23424.0,38726.0,76055.0,0.0,0.0,0.0,0.0,259.0,421.0,623.0,1483.0,150.0,348.0,565.0,1365.0,0.0,0.0,0.0,0.0,,,
536,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,12029,0.0,-87,80,167,40,False,0,38,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12029.0,36296.0,60851.0,124801.0,0.0,0.0,0.0,0.0,80.0,136.0,234.0,560.0,167.0,368.0,629.0,2311.0,0.0,0.0,0.0,0.0,,,
537,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,6394,0.0,-368,20,388,44,False,0,38,3,0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6394.0,20282.0,34944.0,73734.0,0.0,0.0,0.0,0.0,20.0,109.0,424.0,3057.0,388.0,971.0,1514.0,4533.0,0.0,0.0,0.0,0.0,,,
538,0,0,3,0,0.3,3,0,1.0,3.0,13,0,0,0,0,0,10812,7.0,71,489,418,44,False,0,38,4,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,9.0,16.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,13.0,28.0,63.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10812.0,32228.0,52865.0,100704.0,7.0,7.0,14.0,43.0,489.0,1426.0,2670.0,4599.0,418.0,1449.0,2126.0,3841.0,1.0,3.0,5.0,10.0,,,
539,0,0,3,0,0.3,0,0,0.5,2.6,20,0,0,0,0,0,1922,2.0,42,104,62,45,True,0,38,3,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,17.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,44.0,69.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1922.0,5601.0,9231.0,17907.0,2.0,2.0,2.0,2.0,104.0,201.0,334.0,824.0,62.0,155.0,268.0,711.0,1.0,3.0,4.0,7.0,,,
540,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,10462,0.0,-107,125,232,45,True,0,38,4,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10462.0,31598.0,52811.0,108400.0,0.0,0.0,20.0,20.0,125.0,337.0,831.0,1855.0,232.0,571.0,971.0,4590.0,0.0,1.0,2.0,2.0,,,
541,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,417856,0.0,-13881,18251,32132,47,True,0,38,2,0,78,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,26.0,83.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,143.0,233.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,417856.0,1276757.0,2134346.0,4129072.0,0.0,6.0,53.0,120.0,18251.0,64396.0,181583.0,576733.0,32132.0,87053.0,122497.0,503475.0,0.0,3.0,9.0,31.0,,,
542,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,11901,0.0,-208,359,567,39,False,0,38,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11901.0,35798.0,59611.0,116554.0,0.0,0.0,0.0,0.0,359.0,1007.0,1828.0,5079.0,567.0,1166.0,1759.0,3968.0,0.0,0.0,0.0,0.0,,,
543,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,34975,0.0,-232,150,382,40,False,0,38,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34975.0,105472.0,176472.0,358648.0,0.0,0.0,0.0,0.0,150.0,321.0,473.0,1448.0,382.0,902.0,1436.0,5356.0,0.0,0.0,0.0,0.0,,,
544,0,0,10,0,12.7,0,0,2.1,8.2,45,0,0,0,0,0,77992,0.0,13319,19305,5986,45,True,0,38,2,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,42.0,64.0,106.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,45.0,180.0,251.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,77992.0,199782.0,294552.0,330740.0,0.0,2.0,26.0,26.0,19305.0,40350.0,75565.0,92359.0,5986.0,14789.0,20194.0,22289.0,1.0,7.0,13.0,21.0,,,
545,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,6502,0.0,-136,153,289,39,True,0,38,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6502.0,19519.0,32481.0,63449.0,0.0,0.0,0.0,0.0,153.0,536.0,859.0,2148.0,289.0,574.0,777.0,1624.0,0.0,0.0,0.0,0.0,,,
546,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,51230,0.0,306,2441,2135,39,False,0,38,3,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51230.0,146862.0,247478.0,495822.0,0.0,0.0,0.0,17.0,2441.0,3279.0,4776.0,31180.0,2135.0,5386.0,9110.0,26457.0,0.0,0.0,0.0,2.0,,,
547,0,0,4,0,1.3,2,0,0.7,4.0,20,0,0,0,0,0,6582,2.0,75,236,161,44,False,0,38,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6582.0,19481.0,32892.0,68318.0,2.0,2.0,2.0,2.0,236.0,290.0,406.0,2430.0,161.0,438.0,979.0,2586.0,1.0,1.0,1.0,1.0,,,
548,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,11000,0.0,14,203,189,40,True,0,38,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000.0,32843.0,54749.0,110559.0,0.0,0.0,0.0,0.0,203.0,351.0,484.0,1654.0,189.0,452.0,733.0,2673.0,0.0,0.0,0.0,0.0,,,
549,0,2,27,1,3.7,0,0,3.0,23.8,90,0,0,0,0,0,362263,2.0,48420,57096,8676,38,False,1,38,3,7,51,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,27.0,46.0,55.0,84.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,90.0,180.0,219.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,362263.0,793854.0,1256182.0,2809293.0,2.0,8.0,8.0,26.0,57096.0,66534.0,86204.0,144613.0,8676.0,37871.0,90351.0,312533.0,7.0,9.0,11.0,18.0,,,
550,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1488,0.0,50,140,90,45,False,0,38,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,4239.0,7133.0,12793.0,0.0,0.0,0.0,0.0,140.0,214.0,429.0,1387.0,90.0,250.0,475.0,913.0,0.0,0.0,0.0,1.0,,,
551,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5723,0.0,-105,267,372,40,False,0,38,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5723.0,17554.0,29109.0,57289.0,0.0,0.0,0.0,0.0,267.0,652.0,984.0,1933.0,372.0,780.0,1048.0,2173.0,0.0,0.0,0.0,0.0,,,
552,0,0,3,0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,6935,0.0,504,918,414,39,False,0,38,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6935.0,17643.0,27821.0,51073.0,0.0,0.0,0.0,0.0,918.0,1443.0,2025.0,3158.0,414.0,776.0,1039.0,1811.0,1.0,1.0,1.0,1.0,,,
553,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,279025,0.0,4032,13902,9870,39,True,0,38,2,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279025.0,789293.0,1284698.0,2308114.0,0.0,0.0,0.0,0.0,13902.0,30046.0,48435.0,222354.0,9870.0,24678.0,37612.0,102269.0,0.0,0.0,0.0,0.0,,,
554,0,3,36,0,0.5,2,1,5.8,40.2,69,0,0,0,0,0,33821,17.0,-3536,3050,6586,50,True,0,38,4,9,58,0.0,0.0,0.0,1.0,3.0,3.0,5.0,10.0,36.0,47.0,86.0,153.0,0.0,1.0,1.0,3.0,2.0,4.0,6.0,9.0,1.0,1.0,2.0,4.0,69.0,210.0,312.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33821.0,112639.0,181547.0,242806.0,17.0,98.0,142.0,284.0,3050.0,15843.0,30133.0,63564.0,6586.0,15260.0,28201.0,32761.0,9.0,13.0,22.0,44.0,,,
555,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2198,0.0,6,43,37,42,False,0,38,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2198.0,6491.0,10705.0,20529.0,0.0,0.0,0.0,0.0,43.0,82.0,121.0,474.0,37.0,83.0,131.0,429.0,0.0,0.0,0.0,0.0,,,
556,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,32295,0.0,-103,603,706,40,True,0,38,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32295.0,96847.0,161803.0,324192.0,0.0,0.0,0.0,0.0,603.0,1214.0,2022.0,8461.0,706.0,1701.0,2842.0,10214.0,0.0,0.0,0.0,0.0,,,
557,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1037,0.0,43,82,39,44,True,0,38,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.0,2912.0,4805.0,9246.0,0.0,0.0,0.0,0.0,82.0,134.0,185.0,830.0,39.0,97.0,165.0,574.0,0.0,0.0,0.0,0.0,,,
558,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,12868,0.0,-76,139,215,40,False,0,38,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12868.0,38665.0,64566.0,130579.0,0.0,0.0,0.0,0.0,139.0,289.0,437.0,1395.0,215.0,485.0,773.0,2636.0,0.0,0.0,0.0,0.0,,,
559,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4306,0.0,734,978,244,45,False,0,38,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4306.0,11245.0,18231.0,35790.0,0.0,0.0,0.0,0.0,978.0,1072.0,1162.0,1398.0,244.0,391.0,492.0,1159.0,0.0,0.0,0.0,0.0,,,
560,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2054,0.0,25,64,39,45,False,0,38,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2054.0,6013.0,9932.0,19327.0,0.0,0.0,0.0,0.0,64.0,106.0,162.0,516.0,39.0,97.0,179.0,502.0,0.0,0.0,0.0,0.0,,,
561,0,0,0,0,10.1,1,0,1.8,3.6,32,0,0,0,0,0,10608,4.0,940,1941,1001,45,True,0,38,2,1,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,22.0,61.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,32.0,66.0,194.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10608.0,29133.0,44623.0,66687.0,4.0,8.0,18.0,30.0,1941.0,4258.0,7718.0,10907.0,1001.0,2826.0,4050.0,5207.0,1.0,3.0,6.0,16.0,,,
562,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5589,0.0,-39,151,190,40,True,0,38,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5589.0,16656.0,27787.0,55349.0,0.0,0.0,0.0,0.0,151.0,272.0,382.0,1390.0,190.0,389.0,576.0,2462.0,0.0,0.0,0.0,0.0,,,
563,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,978,0.0,34,77,43,44,False,0,38,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,2794.0,4624.0,8966.0,0.0,0.0,0.0,0.0,77.0,95.0,136.0,466.0,43.0,97.0,160.0,435.0,0.0,0.0,0.0,0.0,,,
564,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,747,0.0,8,31,23,45,False,0,38,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,2181.0,3605.0,6898.0,0.0,0.0,0.0,0.0,31.0,94.0,169.0,523.0,23.0,90.0,175.0,449.0,0.0,0.0,0.0,0.0,,,
565,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,614,0.0,3,24,21,45,False,0,38,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,1796.0,2907.0,5507.0,0.0,0.0,0.0,0.0,24.0,66.0,99.0,325.0,21.0,57.0,92.0,269.0,0.0,0.0,0.0,0.0,,,
566,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,697,0.0,8,22,14,45,False,0,38,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,2023.0,3345.0,6485.0,0.0,0.0,0.0,0.0,22.0,39.0,54.0,206.0,14.0,39.0,74.0,220.0,0.0,0.0,0.0,0.0,,,
567,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1499,0.0,6,52,46,45,False,0,38,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.0,4372.0,7216.0,14148.0,0.0,0.0,0.0,0.0,52.0,109.0,146.0,399.0,46.0,101.0,174.0,501.0,0.0,0.0,0.0,0.0,,,
568,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,663,0.0,28,76,48,44,True,0,38,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,1890.0,3108.0,5766.0,0.0,0.0,0.0,0.0,76.0,130.0,223.0,711.0,48.0,124.0,210.0,550.0,0.0,0.0,0.0,0.0,,,
569,0,0,4,0,0.8,0,0,0.2,1.4,5,0,0,0,0,0,4330,0.0,877,1269,392,45,False,0,38,2,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,19.0,38.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,29.0,97.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4330.0,9795.0,13809.0,17525.0,0.0,0.0,43.0,61.0,1269.0,2348.0,3879.0,4475.0,392.0,966.0,1316.0,1677.0,1.0,2.0,5.0,11.0,,,
